FIPS,State,County,UnempRate2019,UnempRate2018,UnempRate2017,UnempRate2016,UnempRate2015,UnempRate2014,UnempRate2010,UnempRate2007,PctEmpChange1019,PctEmpChange1819,PctEmpChange0719,PctEmpChange0710,PctEmpAgriculture,PctEmpMining,PctEmpConstruction,PctEmpManufacturing,PctEmpTrade,PctEmpTrans,PctEmpInformation,PctEmpFIRE,PctEmpServices,PctEmpGovt,NumCivEmployed,UnempRate2011,NumCivLaborForce2011,NumEmployed2011,NumCivLaborForce2012,NumUnemployed2010,NumCivLaborForce2008,NumUnemployed2011,NumEmployed2010,NumCivLaborForce2010,NumUnemployed2009,NumEmployed2009,NumCivLaborForce2009,UnempRate2008,UnempRate2012,NumEmployed2008,UnempRate2009,NumUnemployed2008,NumUnemployed2015,NumUnemployed2019,NumCivLaborforce2019,NumUnemployed2018,NumEmployed2018,NumCivLaborforce2018,NumUnemployed2017,NumEmployed2017,NumCivLaborforce2017,NumUnemployed2016,NumEmployed2016,NumCivLaborforce2016,NumCivLaborforce2013,NumEmployed2015,NumEmployed2012,NumUnemployed2014,NumEmployed2014,NumCivLaborforce2014,UnempRate2013,NumUnemployed2013,NumEmployed2019,NumEmployed2013,NumUnemployed2007,NumEmployed2007,NumCivLaborforce2007,NumUnemployed2012,NumCivLaborforce2015
28015,MS,Carroll,6.30,5.70,5.80,7.20,8.10,9.40,13.10,6.30,-2.31,0.12,-30.49,-28.85,3.058280439,0,9.838430467,14.77207155,7.674552799,7.328332372,4.673975765,3.808424697,39.26716676,9.578765147,3466,12.20,3804,3341,3676,504,4895,463,3330,3834,509,4231,4740,7.00,11.00,4552,10.70,343,282,218.00,3471,196,3249,3445,207,3333,3540,258,3308,3566,3473,3181,3271,323,3095,3418,10.60,367,3253,3106,316,4680,4996,405,3463
28017,MS,Chickasaw,5.60,5.00,5.20,6.50,7.60,9.70,12.00,10.00,-6.55,-1.83,-2.35,4.50,4.5920642,0.074305246,3.254569773,38.90622678,14.22202407,4.265121118,0.520136722,2.496656264,26.22975182,5.439144004,6729,11.40,8255,7312,7992,955,7254,943,6989,7944,942,6161,7103,10.70,10.20,6478,13.30,776,546,390.00,6921,353,6653,7006,370,6709,7079,464,6633,7097,7609,6609,7174,698,6520,7218,10.70,812,6531,6797,739,6688,7427,818,7155
28019,MS,Choctaw,5.50,4.90,5.00,5.60,6.20,8.10,11.80,7.50,6.92,0.74,10.34,3.20,3.32579916,2.647723603,9.52534711,15.43429125,14.88537294,7.039070068,0.516628996,1.356151114,39.13464643,6.134969325,3097,10.20,3807,3419,3724,444,3427,388,3322,3766,406,2923,3329,7.90,9.10,3157,12.20,270,231,205.00,3757,183,3526,3709,180,3443,3623,210,3519,3729,3746,3483,3386,291,3293,3584,8.50,319,3552,3427,261,3219,3480,338,3714
28021,MS,Claiborne,10.70,9.20,9.80,11.30,12.50,14.60,16.70,10.90,-9.29,-1.10,-14.99,-6.29,1.851851852,1.654846336,6.540583136,6.46178093,9.535066982,11.85973207,0.551615445,1.694247439,52.52167061,7.328605201,2538,15.90,3690,3102,3530,598,3628,588,2982,3580,573,3100,3673,10.70,15.40,3240,15.60,388,390,325.00,3030,278,2735,3013,296,2733,3029,350,2743,3093,3299,2730,2986,454,2661,3115,17.00,560,2705,2739,391,3182,3573,544,3120
28023,MS,Clarke,6.20,5.60,6.00,6.70,7.80,9.00,12.60,7.30,-3.84,-1.07,-15.40,-12.02,4.039766451,6.785545211,6.51727947,9.499763295,16.25374783,5.586239546,0.710115196,3.234969228,41.66009153,5.712482247,6337,11.80,6755,5958,6729,830,7024,797,5776,6606,743,5944,6687,7.60,10.80,6491,11.10,533,475,369.00,5923,333,5614,5947,371,5796,6167,410,5670,6080,6657,5606,6005,564,5717,6281,10.00,664,5554,5993,518,6565,7083,724,6081
28025,MS,Clay,7.50,6.10,6.80,8.10,9.50,13.20,16.40,14.80,-0.61,-0.07,6.88,7.53,2.226345083,0.185528757,4.068380599,27.73654917,11.34375828,4.730983302,2.862443679,4.412934005,36.97323085,5.459846276,7546,14.90,8696,7401,8587,1425,7319,1295,7257,8682,1268,5878,7146,12.80,14.10,6380,17.70,939,764,581.00,7794,470,7218,7688,526,7223,7749,649,7375,8024,8387,7259,7379,1057,6937,7994,15.40,1293,7213,7094,1175,6749,7924,1208,8023
28027,MS,Coahoma,7.70,7.10,7.40,8.70,10.00,11.70,13.70,8.90,-14.62,-0.82,-18.60,-4.67,4.992255451,0.798284285,3.717383534,8.721553676,13.51125938,4.122483022,0.333611343,3.717383534,55.05778625,5.027999523,8393,13.80,10686,9206,10217,1436,10173,1480,9044,10480,1200,8715,9915,9.00,12.60,9258,12.10,915,947,642.00,8364,593,7786,8379,643,7989,8632,798,8424,9222,9813,8510,8931,1122,8451,9573,12.90,1265,7722,8548,928,9487,10415,1286,9457
28029,MS,Copiah,6.60,5.60,5.70,6.50,7.20,8.80,11.40,7.40,-1.24,-0.17,-6.99,-5.82,3.468592607,1.263898128,6.300484653,15.20478951,15.2237955,6.633089423,2.375748361,3.554119548,41.21448256,4.760999715,10523,11.50,12254,10840,11873,1369,12049,1414,10622,11991,1195,10531,11726,7.10,11.00,11192,10.20,857,809,743.00,11233,625,10508,11133,642,10626,11268,733,10553,11286,11475,10459,10562,990,10199,11189,10.50,1206,10490,10269,895,11278,12173,1311,11268
28031,MS,Covington,4.90,4.50,4.80,5.40,5.80,6.60,10.10,5.30,4.63,0.47,-7.19,-11.30,5.69351077,1.536561943,8.34133626,16.33968994,16.1339004,7.188914803,0.768280971,3.374948553,37.52229387,3.100562491,7289,9.30,8535,7738,8359,833,8812,797,7402,8235,707,7882,8589,5.90,8.50,8292,8.20,520,464,398.00,8143,363,7709,8072,393,7723,8116,442,7719,8161,7955,7509,7651,517,7337,7854,7.90,626,7745,7329,470,8345,8815,708,7973
28033,MS,DeSoto,4.40,3.80,3.80,4.20,4.80,5.30,7.50,3.90,18.60,0.34,18.38,-0.18,0.527668323,0.468277083,6.519330706,10.24498886,16.72548684,13.17457598,1.010793216,4.835817486,42.58922963,3.903831877,87555,7.20,83144,77164,83109,5938,78606,5980,73681,79619,5439,70891,76330,4.60,6.50,74957,7.10,3649,4038,4017.00,91399,3459,87088,90547,3410,85421,88831,3665,83679,87344,81100,80597,77739,4339,77157,81496,5.90,4792,87382,76308,2997,73815,76812,5370,84635
28035,MS,Forrest,5.10,4.50,4.80,5.70,6.20,7.40,9.80,5.00,2.66,-0.12,-10.36,-12.68,0.312780651,0.848533647,5.815862005,8.116812734,17.0728686,4.481124772,1.182992165,3.39103775,54.96887678,3.809110898,32291,10.10,35065,31522,34419,3327,36878,3543,30756,34083,2846,33475,36321,5.60,9.00,34810,7.80,2068,2054,1707.00,33282,1490,31614,33104,1624,31900,33524,1903,31501,33404,33102,30812,31315,2393,29952,32345,8.40,2792,31575,30310,1840,35224,37064,3104,32866
28037,MS,Franklin,6.80,6.00,6.80,7.10,7.60,8.30,11.40,6.90,-8.72,-0.87,-10.41,-1.85,3.593692703,8.140814081,7.004033737,9.827649432,10.4510451,9.754308764,1.650165017,6.197286395,38.43050972,4.95049505,2727,10.80,3218,2870,3071,368,3083,348,2866,3234,333,2663,2996,7.50,9.80,2853,11.10,230,224,191.00,2807,167,2639,2806,195,2671,2866,204,2651,2855,2953,2716,2771,243,2669,2912,9.20,272,2616,2681,217,2920,3137,300,2940
28039,MS,George,7.40,6.60,7.20,7.40,7.50,8.20,11.50,7.10,5.57,-0.26,-3.28,-8.39,1.693684975,0.786353738,15.12218727,16.52552625,16.9489475,3.157512703,0.66537624,2.63730946,38.62811517,3.834986692,8266,12.10,9052,7954,8823,1006,9565,1098,7753,8759,941,8443,9384,7.40,10.20,8860,10.00,705,661,656.00,8841,576,8206,8782,634,8215,8849,650,8168,8818,8564,8203,7919,734,8200,8934,9.40,807,8185,7757,644,8463,9107,904,8864
28041,MS,Greene,7.80,6.30,7.50,7.30,7.50,8.90,11.90,7.50,-0.50,-0.02,-12.01,-11.57,6.097873431,1.844734819,20.4201896,11.86266974,6.225980015,5.047399436,3.996925442,4.355623879,29.10581604,11.0427876,3903,12.10,4692,4125,4568,546,4959,567,4034,4580,559,4270,4829,9.00,11.20,4512,11.60,447,325,341.00,4355,271,4015,4286,328,4054,4382,311,3978,4289,4435,4008,4055,390,4012,4402,10.20,451,4014,3984,372,4562,4934,513,4333
28043,MS,Grenada,5.10,4.30,4.60,5.10,5.90,7.20,11.60,7.20,8.06,-1.42,0.63,-6.88,0.959117612,0.899172761,6.53398873,21.22047716,13.66742597,6.557966671,0.143867642,3.332933701,39.75542501,6.929624745,8341,10.20,9709,8715,9612,1091,9595,994,8342,9433,1098,7850,8948,7.30,9.20,8894,12.30,701,560,480.00,9494,412,9144,9556,443,9221,9664,490,9125,9615,9334,8927,8726,668,8644,9312,8.80,824,9014,8510,693,8958,9651,886,9487
28045,MS,Hancock,5.60,5.10,5.60,6.10,6.40,7.20,9.00,5.20,-0.93,0.12,2.14,3.10,0.52551369,0.76199485,10.08986284,10.09511798,13.46891587,4.209364654,1.082558201,6.495349204,48.84124231,4.430080404,19029,9.50,20060,18157,19597,1766,18398,1903,17887,19653,1445,16651,18096,5.50,8.50,17379,8.00,1019,1204,1056.00,18776,955,17699,18654,1043,17714,18757,1145,17740,18885,18932,17486,17941,1333,17175,18508,7.80,1486,17720,17446,951,17349,18300,1656,18690
28047,MS,Harrison,5.20,4.60,4.90,5.50,5.90,6.70,8.80,5.30,1.32,0.19,0.25,-1.06,0.479872667,0.332585017,7.54730428,6.755039257,14.0956657,4.904441198,1.183052418,4.854553445,51.06486596,8.782620057,84189,8.90,90572,82496,88960,7794,86814,8076,80951,88745,6504,78275,84779,5.40,8.20,82117,7.70,4697,5059,4457.00,86479,3991,81863,85854,4191,82053,86244,4769,82022,86791,86617,80657,81688,5692,79239,84931,7.50,6496,82022,80121,4566,81818,86384,7272,85716
28049,MS,Hinds,5.20,4.70,4.90,5.40,6.00,7.20,9.80,5.50,-1.15,-0.31,-8.87,-7.81,0.415530819,0.235688323,5.158640012,7.956610632,13.11998334,5.459639558,1.927154324,4.771505376,53.29111767,7.664129941,105648,9.50,118305,107045,115704,11187,116684,11260,102705,113892,9358,104170,113528,5.90,8.80,109822,8.20,6862,6548,5621.00,107145,5066,101839,106905,5313,104106,109419,5960,104105,110065,110759,102755,105543,7825,100481,108306,8.50,9384,101524,101375,6480,111407,117887,10161,109303
28051,MS,Holmes,10.30,9.00,9.40,11.00,12.00,14.90,19.60,10.70,-7.57,-1.62,-20.40,-13.87,3.49591794,0.167469123,4.605400879,23.90621729,9.503872723,3.956458028,1.067615658,3.349382458,43.47917103,6.468494871,4777,17.90,6895,5661,6618,1342,7143,1234,5506,6848,1335,5621,6956,12.90,16.50,6223,19.20,920,732,583.00,5672,512,5173,5685,548,5278,5826,655,5326,5981,6301,5387,5524,919,5230,6149,16.70,1054,5089,5247,769,6393,7162,1094,6119
28053,MS,Humphreys,10.10,8.90,9.50,11.40,12.60,15.80,17.20,8.80,-30.50,0.25,-49.61,-27.50,9.116910976,0,5.613156954,13.22845906,18.9131212,6.042188059,0.286020737,4.933857705,36.4676439,5.398641402,2797,18.50,3422,2789,3171,600,4337,633,2882,3482,523,3632,4155,9.60,19.00,3919,12.60,418,311,224.00,2227,195,1998,2193,209,1998,2207,270,2105,2375,3053,2158,2567,405,2161,2566,17.20,524,2003,2529,382,3975,4357,604,2469
28055,MS,Issaquena,11.30,8.90,12.00,14.00,16.90,17.30,16.20,7.60,-23.18,0.60,-48.16,-32.52,24.8603352,0,4.189944134,19.55307263,0.837988827,6.703910615,0,3.072625698,29.88826816,10.89385475,358,20.20,516,412,471,85,687,104,440,525,76,586,662,8.60,17.60,628,11.50,59,71,43.00,381,33,336,369,47,345,392,56,345,401,446,348,388,74,353,427,20.40,91,338,355,54,652,706,83,419
28057,MS,Itawamba,4.70,4.10,4.20,5.00,5.70,7.10,11.30,7.10,9.21,0.79,7.60,-1.47,0.820275528,0.368072353,7.676937638,25.37595962,11.83089704,6.867178463,1.251445999,5.394889052,37.76422337,2.650120938,9509,10.00,10572,9516,10415,1167,10069,1056,9188,10355,1106,8490,9596,8.00,8.40,9263,11.50,806,581,495.00,10529,423,9955,10378,442,10092,10534,525,9884,10409,10027,9637,9540,707,9209,9916,8.00,804,10034,9223,711,9325,10036,875,10218
28059,MS,Jackson,6.00,5.70,5.90,6.50,7.00,8.00,9.50,5.40,-5.55,0.22,-2.34,3.40,0.66769807,0.599299731,7.004315609,17.19241104,12.21887468,4.662486768,0.978747659,4.457291751,47.27790897,4.940965719,61405,10.40,65563,58738,63232,6132,61569,6825,58293,64425,5008,55581,60589,5.70,9.50,58051,8.30,3518,4128,3533.00,58591,3308,54937,58245,3473,55136,58609,3871,55271,59142,60944,54887,57255,4711,54485,59196,8.90,5407,55058,55537,3246,56377,59623,5977,59015
28061,MS,Jasper,6.80,6.00,6.50,7.60,7.80,8.50,12.20,6.00,-6.37,2.29,-18.87,-13.35,2.71372549,3.215686275,9.694117647,23.62352941,11.51372549,4.188235294,1.458823529,1.662745098,37.01960784,4.909803922,6375,11.50,7184,6359,6893,859,7514,825,6154,7013,755,6347,7102,7.00,10.20,6990,10.60,524,496,423.00,6185,357,5633,5990,399,5695,6094,473,5723,6196,6514,5873,6193,547,5898,6445,9.90,647,5762,5867,455,7102,7557,700,6369
28063,MS,Jefferson,15.50,13.20,14.60,14.90,14.80,16.00,18.80,13.10,-14.60,-2.28,-29.03,-16.89,3.914209115,0,2.412868633,8.257372654,18.55227882,5.09383378,0,0.428954424,55.44235925,5.898123324,1865,18.60,2539,2067,2517,465,2801,472,2007,2472,467,2335,2802,13.10,17.40,2435,16.70,366,338,314.00,2028,267,1754,2021,310,1812,2122,331,1897,2228,2480,1940,2080,386,2022,2408,19.20,477,1714,2003,364,2415,2779,437,2278
28065,MS,Jefferson Davis,6.90,6.70,6.80,8.20,8.70,10.20,14.10,7.00,-3.05,0.50,-21.39,-18.92,8.619047619,2.523809524,3.523809524,10.5952381,13.71428571,7.880952381,0.238095238,6.404761905,40.47619048,6.023809524,4200,13.90,4636,3991,4459,648,5623,645,3961,4609,536,4597,5133,6.80,12.90,5238,10.40,385,358,284.00,4124,275,3821,4096,289,3954,4243,343,3840,4183,4218,3773,3883,421,3705,4126,12.60,532,3840,3686,367,4885,5252,576,4131
28067,MS,Jones,5.40,4.90,5.20,6.10,6.00,6.20,9.10,4.60,-2.15,2.18,-16.89,-15.06,2.53814396,3.396158679,7.643152037,15.29348411,16.2735595,3.974151858,0.671333692,4.318793753,41.7267995,4.164422904,27855,8.60,29123,26630,28735,2548,30914,2493,25384,27932,2196,27313,29509,5.20,7.60,29315,7.40,1599,1584,1413.00,26252,1255,24309,25564,1317,24132,25449,1572,24239,25811,27346,24988,26560,1645,25073,26718,7.10,1929,24839,25417,1428,29886,31314,2175,26572
28069,MS,Kemper,8.00,7.50,7.80,8.70,10.30,12.70,14.70,7.80,-1.77,-0.85,-13.67,-12.11,1.314661332,0,8.716776222,19.03400972,9.745641612,5.773078022,0.285795942,4.801371821,42.35495856,7.973706773,3499,14.20,3916,3358,3971,576,4028,558,3330,3906,486,3377,3863,8.10,13.10,3702,12.60,326,369,284.00,3555,267,3299,3566,280,3320,3600,309,3247,3556,3956,3210,3450,478,3279,3757,12.90,509,3271,3447,319,3789,4108,521,3579
28071,MS,Lafayette,4.50,3.90,4.10,4.90,5.40,6.40,9.30,4.70,38.12,0.39,28.67,-6.84,1.189892051,0.179914949,4.338403664,7.28246647,10.90529931,3.66781158,1.717369971,5.483316977,60.47186784,4.76365718,24456,8.60,22931,20961,23351,2019,22246,1970,19630,21649,1712,19763,21475,5.20,7.70,21088,8.00,1158,1329,1280.00,28393,1109,27007,28116,1144,26435,27579,1262,24746,26008,23038,23137,21550,1487,21833,23320,7.10,1647,27113,21391,1043,21072,22115,1801,24466
28073,MS,Lamar,4.20,3.70,3.80,4.50,4.80,5.10,7.20,4.20,14.65,-0.14,28.76,12.31,1.346862136,2.361522351,5.925471221,9.460532967,13.73221636,5.741315808,1.722394743,7.073734383,48.3353795,4.300570521,27694,7.10,28508,26473,28145,1986,24035,2035,25673,27659,1572,21967,23539,4.60,6.50,22919,6.70,1116,1384,1287.00,30722,1133,29477,30610,1156,29067,30223,1339,28288,29627,27531,27541,26328,1420,26408,27828,5.90,1627,29435,25904,1005,22860,23865,1817,28925
28075,MS,Lauderdale,5.50,5.00,5.30,5.80,6.50,7.50,10.70,6.30,-2.30,-1.19,-7.38,-5.20,1.218179481,1.144253021,6.065183852,7.710851119,16.74273592,6.54409874,1.224607868,5.846618668,48.50539985,4.998071484,31112,10.20,34382,30858,34574,3522,33549,3524,29541,33063,3065,29297,32362,6.70,9.00,31308,9.50,2241,2065,1674.00,30536,1543,29209,30752,1695,30149,31844,1860,29942,31802,34590,29618,31447,2440,30190,32630,8.40,2889,28862,31701,2111,31163,33274,3127,31683
28077,MS,Lawrence,6.80,6.00,6.50,7.10,7.20,8.30,11.90,7.50,-4.94,-1.19,-9.55,-4.85,5.74639525,5.619168787,9.754028838,16.47582697,12.53180662,3.180661578,0.148430874,1.675148431,38.37998304,6.488549618,4716,11.60,5076,4487,4941,613,5324,589,4534,5147,571,4556,5127,7.70,10.30,4914,11.10,410,341,313.00,4623,276,4362,4638,306,4388,4694,332,4347,4679,4717,4408,4433,374,4154,4528,9.20,436,4310,4281,385,4765,5150,508,4749
28079,MS,Leake,5.50,5.10,5.70,6.00,6.10,7.10,9.70,6.30,-9.19,1.22,-1.43,8.55,2.710949419,2.734420843,4.788170403,21.03039549,12.41638305,4.917263232,1.103156906,4.764698979,38.96256308,6.571998592,8521,9.70,8871,8007,8405,888,8448,864,8289,9177,778,7660,8438,6.70,9.20,7883,9.20,565,484,441.00,7968,396,7436,7832,436,7168,7604,468,7291,7759,8108,7414,7629,556,7289,7845,8.50,693,7527,7415,516,7636,8152,776,7898
28081,MS,Lee,4.40,3.90,4.00,4.80,5.50,7.20,10.40,6.10,12.24,0.71,11.46,-0.69,0.923914466,0.259114822,4.700709294,21.79181825,13.63101002,5.048813045,1.593948753,5.763341796,42.81414401,3.473185542,38207,9.60,41068,37105,41050,4068,37843,3963,35112,39180,3865,32864,36729,6.90,8.30,35249,10.50,2594,2202,1800.00,41209,1588,39130,40718,1650,39555,41205,1978,38861,40839,39557,37689,37628,2788,36110,38898,8.00,3162,39409,36395,2293,35357,37650,3422,39891
28083,MS,Leflore,7.50,7.00,7.40,9.00,10.70,12.60,15.30,7.90,-5.73,0.13,-27.25,-22.83,5.65482676,0.719110917,3.715406407,15.73327522,15.37371976,3.726302027,1.830464153,3.203312268,43.89845282,6.145129658,9178,14.90,11626,9895,11210,1779,13525,1731,9825,11604,1631,11366,12997,8.80,14.00,12340,12.50,1185,1123,756.00,10018,695,9250,9945,756,9392,10148,934,9406,10340,10738,9373,9637,1329,9243,10572,14.30,1531,9262,9207,1098,12731,13829,1573,10496
28085,MS,Lincoln,5.60,4.70,5.20,5.70,6.00,6.60,10.50,6.40,6.75,-0.57,3.76,-2.79,2.926070039,2.33463035,7.922178988,8.622568093,17.85214008,7.13618677,0.918287938,4.225680934,45.3463035,2.715953307,12850,9.80,14829,13383,14412,1519,14126,1446,12940,14459,1394,12196,13590,7.20,8.60,13113,10.30,1013,859,822.00,14635,692,13892,14584,757,13813,14570,817,13616,14433,13920,13378,13168,907,12862,13769,7.70,1072,13813,12848,910,13312,14222,1244,14237
28087,MS,Lowndes,5.30,4.90,5.40,6.10,7.00,8.70,11.80,7.40,4.51,0.73,-0.73,-5.01,0.698922494,0.162249865,6.298622956,16.30403129,15.53438449,7.43437201,1.056704248,5.387527562,41.17818363,5.945001456,24037,10.50,27321,24446,27522,3098,25896,2875,23046,26144,2647,22351,24998,7.60,9.10,23939,10.60,1957,1756,1355.00,25441,1230,23912,25142,1359,23979,25338,1560,23975,25535,26976,23384,25005,2200,23110,25310,9.30,2506,24086,24470,1946,24262,26208,2517,25140
28089,MS,Madison,4.40,3.70,3.90,4.30,4.50,5.20,7.40,4.70,13.05,-0.32,17.88,4.27,0.33399236,0.650709254,5.025241377,11.2808799,12.41530222,4.067412711,2.24005221,8.249995201,49.69000134,6.046413421,52097,6.90,50716,47222,50411,3598,46205,3494,45114,48712,3125,42394,45519,5.10,6.20,43861,6.90,2344,2350,2327.00,53328,1988,51163,53151,2070,51244,53314,2292,51114,53406,49764,49338,47262,2612,47247,49859,5.80,2911,51001,46853,2119,43266,45385,3149,51688
28091,MS,Marion,5.50,5.20,5.50,6.50,7.30,8.20,12.20,6.30,1.49,-1.12,-2.95,-4.38,3.471431823,7.272934214,8.411108582,8.001365809,15.18324607,8.331436376,1.001593444,4.154336444,40.95151377,3.221033462,8786,10.70,10922,9756,10334,1285,10408,1166,9259,10544,1047,9241,10288,6.90,10.20,9685,10.20,723,727,543.00,9940,520,9503,10023,562,9655,10217,670,9601,10271,9936,9289,9276,811,9099,9910,9.40,936,9397,9000,646,9683,10329,1058,10016
28093,MS,Marshall,5.70,5.00,5.20,6.00,7.20,8.60,12.10,7.40,0.34,0.34,-4.18,-4.51,0.5827424,0.098293899,9.309836411,19.6096328,15.20044934,10.78424489,1.123358843,2.68904023,36.83212806,3.770273117,14243,11.70,15773,13927,15396,1871,15378,1846,13626,15497,1735,12972,14707,8.00,10.90,14145,11.80,1233,1036,832.00,14505,724,13626,14350,744,13661,14405,874,13692,14566,14805,13418,13725,1244,13140,14384,10.10,1502,13673,13303,1143,14270,15413,1671,14454
28095,MS,Monroe,5.50,4.90,5.20,6.30,7.30,10.00,13.10,9.20,3.72,0.17,-2.25,-5.75,1.050727159,0.285296778,4.808294482,29.97007863,13.4715747,5.921647763,0.974184121,2.776424744,37.29733491,3.444436713,14371,12.00,16576,14580,16142,2143,15864,1996,14157,16300,2137,13352,15489,9.60,11.10,14341,13.80,1523,1136,851.00,15534,758,14658,15416,804,14799,15603,982,14666,15648,15505,14358,14356,1554,13933,15487,11.80,1824,14683,13681,1515,15021,16536,1786,15494
28097,MS,Montgomery,6.00,5.30,5.10,6.40,7.70,9.20,13.80,9.10,-7.69,-1.74,-8.89,-1.30,2.393206382,2.573340196,6.510550695,15.95470921,11.45136387,6.896551724,1.363870304,2.316006176,48.94493052,1.595470921,3886,12.40,4677,4097,4544,644,4492,580,4031,4675,627,3876,4503,8.60,11.70,4104,13.90,388,323,239.00,3960,214,3787,4001,212,3957,4169,270,3970,4240,4375,3879,4014,386,3815,4201,11.30,494,3721,3881,409,4084,4493,530,4202
28099,MS,Neshoba,5.90,5.10,5.20,5.70,6.10,6.80,10.40,5.00,-8.88,-0.05,-27.43,-20.36,3.35966736,1.704781705,6.711018711,10.76091476,12.78170478,4.141372141,0.64033264,3.40956341,50.91060291,5.58004158,12025,9.30,11969,10855,11654,1227,14097,1114,10579,11806,1234,12104,13338,5.30,8.40,13349,9.30,748,648,604.00,10244,513,9645,10158,538,9865,10403,613,10095,10708,10958,9983,10680,729,10069,10798,7.80,853,9640,10105,704,13284,13988,974,10631
28101,MS,Newton,5.50,4.80,5.10,5.90,6.10,6.60,10.10,5.60,1.17,0.35,-7.36,-8.43,3.890909091,1.466666667,6.715151515,16.55757576,13.61212121,4.581818182,1.781818182,3.224242424,40.65454545,7.515151515,8250,9.20,9393,8526,9262,927,9450,867,8274,9201,831,8206,9037,6.50,8.00,8838,9.20,612,532,485.00,8856,422,8342,8764,454,8481,8935,507,8140,8647,8981,8194,8524,584,8204,8788,7.50,670,8371,8311,534,9036,9570,738,8726
28103,MS,Noxubee,7.30,6.80,7.30,8.20,9.70,12.50,15.80,12.40,-6.00,-1.07,-0.31,6.05,6.722689076,0.444883836,11.1962432,22.91151755,10.87493821,5.017301038,0.37073653,2.39742956,35.02224419,5.042016807,4046,14.50,4379,3742,4211,699,3813,637,3731,4430,683,2998,3681,13.50,13.10,3297,18.60,516,385,276.00,3783,258,3545,3803,286,3621,3907,327,3640,3967,4087,3571,3659,500,3513,4013,13.40,547,3507,3540,500,3518,4018,552,3956
28105,MS,Oktibbeha,5.60,4.80,5.00,5.40,6.10,7.20,10.20,6.50,10.11,0.78,15.19,4.61,0.84883944,0.196623825,3.486476117,7.035296374,11.24112795,2.628045271,0.469978899,3.328217917,67.57625168,3.189142528,20852,9.60,22769,20594,22784,2219,20458,2175,19478,21697,1741,18103,19844,6.20,8.40,19193,8.80,1265,1370,1275.00,22722,1064,21282,22346,1108,21160,22268,1246,21823,23069,22213,21143,20874,1583,20537,22120,8.00,1767,21447,20446,1302,18619,19921,1910,22513
28107,MS,Panola,6.60,6.10,6.70,7.30,8.60,10.50,13.50,7.90,-5.87,-2.63,-15.08,-9.78,3.377420879,0.716422611,8.652180759,18.04440246,15.50149583,6.077783026,0.551094316,5.660525901,38.19083609,3.227838136,12702,13.20,14708,12768,14307,1952,14715,1940,12457,14409,1779,12761,14540,8.30,12.10,13492,12.20,1223,1163,827.00,12553,783,12043,12826,880,12200,13080,966,12226,13192,13674,12285,12570,1412,12025,13437,11.90,1627,11726,12047,1186,13808,14994,1737,13448
28109,MS,Pearl River,5.20,4.80,5.30,5.90,6.10,6.70,9.50,5.90,6.66,1.01,11.19,4.25,1.148201306,2.370480115,9.954164545,7.958701792,15.2553359,6.764202046,0.907449419,3.856660031,46.40492615,5.379878698,21599,9.30,24313,22044,23776,2225,21457,2269,21198,23423,1890,19030,20920,6.60,8.20,20042,9.00,1415,1402,1238.00,23847,1123,22382,23505,1236,22256,23492,1381,21853,23234,22827,21484,21819,1494,20881,22375,7.40,1692,22609,21135,1271,20333,21604,1957,22886
28111,MS,Perry,6.70,5.90,6.30,7.10,7.90,9.10,13.60,6.70,0.00,-0.05,-16.30,-16.30,2.896972337,0.98017861,10.1720758,14.28882596,11.54432585,7.057285994,0.91483337,1.916793727,43.28033108,6.94837726,4591,13.20,4671,4054,4436,632,5080,617,4004,4636,521,4326,4847,8.10,11.50,4669,10.70,411,342,289.00,4293,253,4006,4259,274,4054,4328,310,4050,4360,4249,3976,3927,385,3830,4215,10.40,442,4004,3807,346,4784,5130,509,4318
28113,MS,Pike,6.50,5.90,6.10,6.80,7.30,8.20,11.60,6.60,-1.62,-0.24,-5.76,-4.21,2.627988799,3.209592877,6.490988727,12.63014289,19.79607956,6.785380915,0.933438644,2.742873555,40.87025203,3.913262009,13927,11.60,15766,13942,15271,1812,15703,1824,13799,15611,1519,13507,15026,6.90,10.50,14616,10.10,1087,1069,944.00,14519,846,13608,14454,881,13611,14492,992,13689,14681,14642,13638,13663,1201,13367,14568,9.80,1436,13575,13206,1016,14405,15421,1608,14707
28115,MS,Pontotoc,4.30,3.90,3.90,4.70,5.50,6.80,10.20,6.40,15.09,0.69,14.48,-0.53,1.555032997,0.121368429,6.030493818,28.68087689,15.70962603,6.97868467,1.782598801,4.172039748,31.97299552,2.996283092,13183,9.30,14019,12710,14081,1392,13262,1309,12280,13672,1297,11406,12703,7.70,7.80,12247,10.20,1015,770,640.00,14773,567,14036,14603,566,14115,14681,680,13766,14446,13672,13117,12980,915,12595,13510,7.40,1013,14133,12659,850,12345,13195,1101,13887
28117,MS,Prentiss,4.90,4.30,4.60,5.40,6.00,7.50,11.80,7.50,5.33,0.32,4.90,-0.41,1.666494152,0.15526343,5.982817514,24.16934065,12.99037367,6.376151537,0.124210744,3.695269641,42.01428424,2.825794431,9661,10.40,11731,10511,11423,1369,11167,1220,10235,11604,1394,9424,10818,8.00,8.60,10275,12.90,892,662,557.00,11338,488,10747,11235,511,10713,11224,601,10468,11069,10947,10340,10438,812,10065,10877,8.40,924,10781,10023,830,10277,11107,985,11002
